scenario,prior_heterogeneity,dynamic_signal,persistence,replications,global_prior_pooled_roc_auc_mean,global_prior_pooled_roc_auc_std,global_prior_pooled_roc_auc_ci_lower,global_prior_pooled_roc_auc_ci_upper,global_prior_pr_auc_mean,global_prior_pr_auc_std,global_prior_pr_auc_ci_lower,global_prior_pr_auc_ci_upper,global_prior_brier_mean,global_prior_brier_std,global_prior_brier_ci_lower,global_prior_brier_ci_upper,global_prior_log_loss_mean,global_prior_log_loss_std,global_prior_log_loss_ci_lower,global_prior_log_loss_ci_upper,family_prior_pooled_roc_auc_mean,family_prior_pooled_roc_auc_std,family_prior_pooled_roc_auc_ci_lower,family_prior_pooled_roc_auc_ci_upper,family_prior_pr_auc_mean,family_prior_pr_auc_std,family_prior_pr_auc_ci_lower,family_prior_pr_auc_ci_upper,family_prior_brier_mean,family_prior_brier_std,family_prior_brier_ci_lower,family_prior_brier_ci_upper,family_prior_log_loss_mean,family_prior_log_loss_std,family_prior_log_loss_ci_lower,family_prior_log_loss_ci_upper,asset_prior_pooled_roc_auc_mean,asset_prior_pooled_roc_auc_std,asset_prior_pooled_roc_auc_ci_lower,asset_prior_pooled_roc_auc_ci_upper,asset_prior_pr_auc_mean,asset_prior_pr_auc_std,asset_prior_pr_auc_ci_lower,asset_prior_pr_auc_ci_upper,asset_prior_brier_mean,asset_prior_brier_std,asset_prior_brier_ci_lower,asset_prior_brier_ci_upper,asset_prior_log_loss_mean,asset_prior_log_loss_std,asset_prior_log_loss_ci_lower,asset_prior_log_loss_ci_upper,pooled_classifier_pooled_roc_auc_mean,pooled_classifier_pooled_roc_auc_std,pooled_classifier_pooled_roc_auc_ci_lower,pooled_classifier_pooled_roc_auc_ci_upper,pooled_classifier_pr_auc_mean,pooled_classifier_pr_auc_std,pooled_classifier_pr_auc_ci_lower,pooled_classifier_pr_auc_ci_upper,pooled_classifier_brier_mean,pooled_classifier_brier_std,pooled_classifier_brier_ci_lower,pooled_classifier_brier_ci_upper,pooled_classifier_log_loss_mean,pooled_classifier_log_loss_std,pooled_classifier_log_loss_ci_lower,pooled_classifier_log_loss_ci_upper,pooled_classifier_pair_weighted_within_asset_roc_auc_mean,pooled_classifier_pair_weighted_within_asset_roc_auc_std,pooled_classifier_pair_weighted_within_asset_roc_auc_ci_lower,pooled_classifier_pair_weighted_within_asset_roc_auc_ci_upper,pooled_classifier_asset_macro_roc_auc_mean,pooled_classifier_asset_macro_roc_auc_std,pooled_classifier_asset_macro_roc_auc_ci_lower,pooled_classifier_asset_macro_roc_auc_ci_upper,pooled_classifier_eligible_assets_mean,pooled_classifier_eligible_assets_std,pooled_classifier_eligible_assets_ci_lower,pooled_classifier_eligible_assets_ci_upper,train_rows_mean,train_rows_std,train_rows_ci_lower,train_rows_ci_upper,validation_rows_mean,validation_rows_std,validation_rows_ci_lower,validation_rows_ci_upper,train_positives_mean,train_positives_std,train_positives_ci_lower,train_positives_ci_upper,validation_positives_mean,validation_positives_std,validation_positives_ci_lower,validation_positives_ci_upper,train_prevalence_mean,train_prevalence_std,train_prevalence_ci_lower,train_prevalence_ci_upper,validation_prevalence_mean,validation_prevalence_std,validation_prevalence_ci_lower,validation_prevalence_ci_upper,reversal_auc_drop_mean,reversal_auc_drop_std,reversal_auc_drop_ci_lower,reversal_auc_drop_ci_upper,permutation_auc_drop_mean,permutation_auc_drop_std,permutation_auc_drop_ci_lower,permutation_auc_drop_ci_upper,pooled_classifier_pooled_minus_within_auc_mean
cross_sectional_dependence,0.0,0.0,0.0,20,0.5,0.0,0.5,0.5,0.14977499999999996,0.004300236291617318,0.1477624274645133,0.15178757253548664,0.1273541528891993,0.003017611347982138,0.1259418673053674,0.12876643847303118,0.42236471491599437,0.00748929877200742,0.4188596151967119,0.42586981463527684,0.4988356359771159,0.008517064507866151,0.49484952708702673,0.502821744867205,0.14928141508185092,0.005988803821475114,0.1464785686161779,0.15208426154752394,0.12741372514185254,0.0029976030755151906,0.12601080371778275,0.12881664656592232,0.42259739905902266,0.0074140129672224594,0.4191275341809785,0.42606726393706684,0.4991176230460561,0.011852159349770828,0.4935706417231788,0.5046646043689335,0.1494747855629159,0.006554677124005519,0.14640710223945025,0.15254246888638157,0.12766306011402356,0.0030337115348681876,0.12624323941078297,0.12908288081726416,0.4235764646137189,0.007602503554002379,0.4200183834255871,0.4271345458018507,0.4979078407882421,0.01213421078261478,0.49222885533144245,0.5035868262450417,0.150292213996959,0.006803291459143302,0.14710817558300635,0.15347625241091165,0.1278339009784079,0.0030087669053288774,0.12642575472115453,0.1292420472356613,0.42425071585387036,0.007525091125945715,0.4207288647973051,0.42777256691043564,0.4971473017452359,0.013438375433424642,0.49085794844351366,0.5034366550469582,0.4971360285355564,0.013816059048448391,0.4906699138609342,0.5036021432101785,30.0,0.0,30.0,30.0,12000.0,0.0,12000.0,12000.0,6000.0,0.0,6000.0,6000.0,1795.95,47.18214983611805,1773.8680741508335,1818.0319258491666,898.65,25.80141774970393,886.5745647870799,910.72543521292,0.14966249999999995,0.003931845819676505,0.1478223395125694,0.1515026604874305,0.14977499999999996,0.004300236291617318,0.1477624274645133,0.15178757253548664,-0.00263622742976556,0.008521549209628327,-0.006624435224887898,0.0013519803653567774,0.00017845621997120001,0.008178121687042664,-0.0036490225470199437,0.0040059349869623435,0.0007605390430061587
cross_sectional_dependence,0.0,1.5,0.7,20,0.5,0.0,0.5,0.5,0.21013333333333328,0.005806479542576768,0.2074158172568248,0.21285084940984175,0.16598505565686278,0.0033638116215839674,0.16441074335747874,0.16755936795624682,0.5141565702016689,0.00768155220795699,0.5105614931046784,0.5177516472986595,0.49608742220527546,0.009723801712791956,0.4915365429185181,0.5006383014920328,0.20851762227123669,0.006068222900430979,0.20567760653246772,0.21135763801000565,0.1660932655978931,0.0033933449422329856,0.1645051312789759,0.16768139991681033,0.5144790242275402,0.007773279340747099,0.5108410175109442,0.5181170309441362,0.49796618267639187,0.007586354996606755,0.49441565924576414,0.5015167061070196,0.20889892117592077,0.006671056184753866,0.20577677077541925,0.21202107157642228,0.16642168572560082,0.00342030642215913,0.16482093304565978,0.16802243840554185,0.5154519309018448,0.007876957068926398,0.5117654015148361,0.5191384602888536,0.7825271548174436,0.007953733637458618,0.7788046928902863,0.7862496167446009,0.5093150390531944,0.017482641977428878,0.5011329107454761,0.5174971673609128,0.13476990069660943,0.002556407970707531,0.1335734649376316,0.13596633645558728,0.42337091885646166,0.0067560697872717825,0.4202089808652401,0.4265328568476832,0.7843286532590594,0.008257565464897226,0.7804639936595319,0.788193312858587,0.7843340061190514,0.008533287106813777,0.7803403048189451,0.7883277074191576,30.0,0.0,30.0,30.0,12000.0,0.0,12000.0,12000.0,6000.0,0.0,6000.0,6000.0,2543.0,54.36136398892914,2517.558098500544,2568.441901499456,1260.8,34.83887725546064,1244.494903540949,1277.1050964590509,0.2119166666666666,0.004530113665744092,0.20979650820837858,0.2140368251249546,0.21013333333333328,0.005806479542576768,0.2074158172568248,0.21285084940984175,0.5659169499899612,0.015992524739533456,0.5584322180168326,0.5734016819630898,0.171071115274239,0.024537787711304472,0.15958707712367481,0.18255515342480316,-0.001801498441615812
cross_sectional_dependence,2.5,0.0,0.0,20,0.5,0.0,0.5,0.5,0.28900833333333326,0.014854211110634515,0.28205634853755346,0.29596031812911305,0.20529113575939123,0.006300942207108102,0.20234220403244532,0.20824006748633714,0.6007946722899165,0.013466536645553058,0.5944921391352158,0.6070972054446171,0.6385671629021763,0.06279673942954507,0.6091773841729514,0.6679569416314012,0.3871554112180253,0.05470906319854044,0.36155078147937053,0.4127600409566801,0.1921771270148407,0.014227969506162822,0.1855182323118532,0.1988360217178282,0.5677863783288977,0.03472133489464219,0.5515362933880744,0.5840364632697209,0.8991383478695596,0.01774594320986588,0.8908329907918326,0.9074437049472865,0.7788620099320738,0.03727907948132351,0.7614148636767412,0.7963091561874064,0.11091874829830942,0.013076546715751586,0.10479873604911459,0.11703876054750424,0.34977369034274314,0.03241028589781621,0.3346052096263768,0.3649421710591095,0.8986081887417366,0.017805671871116837,0.8902748777900681,0.9069414996934052,0.7893435925399612,0.03843162989966447,0.7713570360847197,0.8073301489952027,0.11118641749881839,0.013051970923564945,0.10507790707441608,0.11729492792322069,0.35087290801071386,0.032417403941004334,0.33570109594758996,0.36604472007383776,0.4982724237305748,0.009941297644374356,0.4936197532144992,0.5029250942466504,0.49666254170376334,0.016896242755264006,0.48875485667993157,0.5045702267275951,28.1,0.9679060415469872,27.647006028495134,28.55299397150487,12000.0,0.0,12000.0,12000.0,6000.0,0.0,6000.0,6000.0,3467.75,164.35868189964737,3390.827769050776,3544.672230949224,1734.05,89.12526666380717,1692.3380912253213,1775.7619087746787,0.2889791666666667,0.013696556824970622,0.28256898075423137,0.295389352579102,0.28900833333333326,0.014854211110634515,0.28205634853755346,0.29596031812911305,-8.252981243670188e-05,0.0005676781562058313,-0.0003482113677509284,0.00018315174287752468,0.0001121481734144406,0.0004481712492293916,-9.760242776812697e-05,0.00032189877459700816,0.40033576501116186
cross_sectional_dependence,2.5,1.5,0.7,20,0.5,0.0,0.5,0.5,0.30296666666666666,0.009710969260408974,0.2984217931524943,0.30751154018083904,0.2111277543982259,0.003808563812523062,0.20934529166619553,0.21291021713025626,0.6132385232909155,0.008050744734886078,0.6094706587725796,0.6170063878092515,0.6229709801656734,0.05379596341426311,0.5977936942805594,0.6481482660507875,0.389261154201806,0.04604726836361129,0.36771036923135175,0.4108119391722603,0.20013447968583858,0.010791035978709234,0.19508411938760697,0.2051848399840702,0.5864910229661134,0.026002453106248564,0.5743215003101307,0.5986605456220961,0.8644087359955437,0.017909516646614918,0.8560268241929105,0.8727906477981768,0.724190289677456,0.03709573175708361,0.7068289527984519,0.7415516265564601,0.13197054920257745,0.010876761976385032,0.12688006790242887,0.13706103050272603,0.40768869242154127,0.025210747608183974,0.39588969934429463,0.4194876854987879,0.9120661035624191,0.011373770394547737,0.9067430151624584,0.9173891919623799,0.8293179786410411,0.022260414504959893,0.8188997839598409,0.8397361733222413,0.10693115161418221,0.008720395963854441,0.1028498806734122,0.11101242255495221,0.33772660999446263,0.02300140718260081,0.32696162006507484,0.3484915999238504,0.7790836667268961,0.010091477164451986,0.7743607100318749,0.7838066234219173,0.7859386991362476,0.016728544309022562,0.7781094994011911,0.7937678988713041,28.95,0.7591546545162482,28.594704684985658,29.30529531501434,12000.0,0.0,12000.0,12000.0,6000.0,0.0,6000.0,6000.0,3659.6,121.59570629538563,3602.691457694954,3716.508542305046,1817.8,58.265815562453895,1790.5307589149656,1845.0692410850343,0.3049666666666667,0.010132975524615475,0.30022428814124624,0.3097090451920872,0.30296666666666666,0.009710969260408974,0.2984217931524943,0.30751154018083904,0.17368445937741073,0.02175108442730789,0.16350463851017466,0.1838642802446468,0.03925757397682066,0.008202216142656907,0.03541881865748721,0.04309632929615412,0.13298243683552302
family_prior,0.0,0.0,0.0,20,0.5,0.0,0.5,0.5,0.1733583333333333,0.005080715460507814,0.17098048530289522,0.1757361813637714,0.14332221041535564,0.0033234768280888047,0.1417667753804073,0.144877645450304,0.4612308717893268,0.007952084531052062,0.4575091816677255,0.46495256191092815,0.6748389372264558,0.0270161425191283,0.66219499332161,0.6874828811313016,0.2667298807296045,0.029029396223711944,0.2531437050872353,0.2803160563719737,0.13447227581534765,0.0038788969755934577,0.13265689614975126,0.13628765548094404,0.4299602774703124,0.010388371778635759,0.4250983698186647,0.4348221851219601,0.6726572888918652,0.028391564971371897,0.6593696274644559,0.6859449503192744,0.27226729011770706,0.033422705244333745,0.25662498256183225,0.2879095976735819,0.1347904754832801,0.00393586141527403,0.13294843563925957,0.13663251532730064,0.43110164410318735,0.010586694293623492,0.426146918657408,0.4360563695489667,0.6706687992873751,0.02911307457237885,0.6570434609723244,0.6842941376024259,0.2742994621164566,0.03530522578090924,0.2577761078290831,0.2908228164038301,0.1350227003157582,0.003914754730918575,0.13319053870408776,0.13685486192742863,0.43187294443596125,0.010637043584003457,0.42689465479693106,0.43685123407499143,0.4948165390389353,0.008992970615313397,0.49060769923445763,0.49902537884341297,0.49533656351851196,0.010145573459815356,0.4905882889779268,0.5000848380590971,30.0,0.0,30.0,30.0,12000.0,0.0,12000.0,12000.0,6000.0,0.0,6000.0,6000.0,2071.15,35.7318595860009,2054.426974945578,2087.873025054422,1040.15,30.48429276304697,1025.8829118173717,1054.4170881826285,0.1725958333333333,0.0029776549655000607,0.17120224791213148,0.17398941875453514,0.1733583333333333,0.005080715460507814,0.17098048530289522,0.1757361813637714,-0.0010617778726374285,0.002626040375067043,-0.002290802600009174,0.00016724685473431676,-0.00191687287641515,0.0025841322899930923,-0.0031262840162268146,-0.0007074617366034852,0.1758522602484398
family_prior,0.0,1.5,0.7,20,0.5,0.0,0.5,0.5,0.22510000000000002,0.005155874410385947,0.2226869764982476,0.22751302350175245,0.17445307747246994,0.002857068606301553,0.17311592820459074,0.17579022674034914,0.533353835265326,0.006438873993472152,0.5303403494752584,0.5363673210553935,0.6457247727551376,0.01718814543330225,0.6376804730727115,0.6537690724375638,0.3098021332561078,0.018006108020023347,0.3013750152991836,0.31822925121303197,0.16557669003511039,0.0035166600583649292,0.16393084246531409,0.16722253760490668,0.5071186443242899,0.00815291260839171,0.50330296376928,0.5109343248792998,0.6443065828777874,0.01758033266746094,0.636078733919761,0.6525344318358138,0.31592331092727793,0.02190116922216307,0.30567324821386505,0.3261733736406908,0.16591305124460615,0.0035250744322514634,0.16426326562660995,0.16756283686260234,0.5081821128496797,0.008282124458868214,0.5043059592871666,0.5120582664121929,0.8117118983729134,0.005487695537104039,0.8091435778035023,0.8142802189423244,0.5760118719801988,0.016559605973297392,0.5682617378200582,0.5837620061403394,0.13274647095474654,0.002658791368572506,0.13150211829058966,0.1339908236189034,0.41534397437876985,0.006855091493496183,0.412135692802487,0.4185522559550527,0.7855764847479899,0.006826289303103574,0.7823816830117473,0.7887712864842326,0.7866066876807751,0.007542333992633255,0.7830767667141921,0.7901366086473581,30.0,0.0,30.0,30.0,12000.0,0.0,12000.0,12000.0,6000.0,0.0,6000.0,6000.0,2702.6,38.19534278582031,2684.724029318089,2720.475970681911,1350.6,30.93524646231561,1336.1218589894854,1365.0781410105144,0.22521666666666662,0.0031829452321517054,0.22372700244317403,0.2267063308901592,0.22510000000000002,0.005155874410385947,0.2226869764982476,0.22751302350175245,0.4674845155379437,0.01798270378031052,0.4590683511023764,0.47590067997351093,0.1260174897244887,0.015554118755709829,0.11873793806765023,0.13329704138132717,0.026135413624923443
family_prior,2.5,0.0,0.0,20,0.5,0.0,0.5,0.5,0.2956916666666666,0.016177404193279853,0.2881204084457336,0.30326292488759954,0.2080342024993742,0.006465993489181244,0.20500802439462,0.21106038060412843,0.6066355175209157,0.01370775367105816,0.600220091323205,0.6130509437186265,0.6738255271331511,0.050830963996377626,0.6500359036906341,0.6976151505756681,0.42789439221913705,0.059687847787630144,0.3999596195663268,0.4558291648719473,0.18818730708381368,0.015649042647729882,0.18086332967799637,0.19551128448963098,0.5572030949402789,0.03802438747081184,0.5394071338086458,0.5749990560719119,0.9042039729121901,0.017451311780657498,0.8960365075879168,0.9123714382364635,0.7902072473525907,0.044794298902273,0.769242870140847,0.8111716245643344,0.10817262794650291,0.014477098285699349,0.10139713738563849,0.11494811850736733,0.34260764913055625,0.03623911690783377,0.32564722034175436,0.35956807791935813,0.9038483142491209,0.017420183253773758,0.8956954175238798,0.912001210974362,0.8006432174487893,0.04400515815779537,0.780048169474154,0.8212382654234246,0.10839885774361253,0.014454906092985264,0.10163375344864836,0.1151639620385767,0.3435971049531276,0.0362226095363158,0.32664440185200827,0.36054980805424697,0.49843664933506326,0.013373878167638341,0.4921774816829037,0.5046958169872229,0.4917394947247146,0.016005633344390556,0.4842486277356648,0.49923036171376445,28.0,1.025978352085154,27.51982735054918,28.48017264945082,12000.0,0.0,12000.0,12000.0,6000.0,0.0,6000.0,6000.0,3548.7,191.53345179862117,3459.05958524691,3638.3404147530896,1774.15,97.06442515967912,1728.7224506744021,1819.577549325598,0.29572499999999996,0.01596112098321843,0.28825496543724244,0.3031950345627575,0.2956916666666666,0.016177404193279853,0.2881204084457336,0.30326292488759954,-0.00011942588055168421,0.0005091971693271306,-0.00035773749150502457,0.00011888573040165615,-9.17992153836046e-05,0.00045663741739447394,-0.0003055121052346044,0.00012191367446739522,0.40541166491405767
family_prior,2.5,1.5,0.7,20,0.5,0.0,0.5,0.5,0.3072583333333333,0.011231414147056019,0.3020018697080426,0.312514796958624,0.21275960488699308,0.004297576850451241,0.21074827700828516,0.214770932765701,0.61667602468821,0.009058574598504706,0.6124364812744802,0.6209155681019398,0.6558741688928211,0.04642108369233196,0.634148432963185,0.6775999048224572,0.42469207263563674,0.05274826051221186,0.40000512680233064,0.44937901846894285,0.1959627456638849,0.01260090189903826,0.1900653420412509,0.20186014928651894,0.5764581963738881,0.029356428788434405,0.5627189647798603,0.5901974279679159,0.869360664768444,0.01777209971144023,0.8610430660711587,0.8776782634657293,0.7337204123201582,0.04124284312040086,0.7144181675780938,0.7530226570622225,0.12991959378068196,0.012297688353523982,0.12416409846557028,0.13567508909579365,0.40261288219551206,0.028852890092462894,0.38910931396538884,0.4161164504256353,0.9153219826871923,0.011170208629531643,0.9100941641258554,0.9205498012485293,0.8366153441720149,0.024337426153982548,0.8252250781167701,0.8480056102272596,0.10524065311535893,0.009054102384452924,0.10100320276223401,0.10947810346848386,0.3332950941773734,0.023496731709034248,0.32229828523376164,0.3442919031209852,0.7796586619982253,0.010520553640557104,0.7747348913309311,0.7845824326655195,0.7852411621937962,0.016997152059282376,0.7772862501619421,0.7931960742256504,28.45,0.8870412083230168,28.034851935416693,28.865148064583305,12000.0,0.0,12000.0,12000.0,6000.0,0.0,6000.0,6000.0,3700.65,156.84060799355973,3627.246335947355,3774.053664052645,1843.55,67.38848488233612,1812.0112182482558,1875.0887817517441,0.3083874999999999,0.013070050666129984,0.3022705279956128,0.314504472004387,0.3072583333333333,0.011231414147056019,0.3020018697080426,0.312514796958624,0.16592511896482814,0.024925518190315826,0.15425961736427857,0.17759062056537772,0.03740594133684375,0.007749062872158299,0.03377926827641995,0.041032614397267554,0.13566332068896703
missingness,0.0,0.0,0.0,20,0.5,0.0,0.5,0.5,0.14977499999999996,0.004300236291617318,0.1477624274645133,0.15178757253548664,0.1273541528891993,0.003017611347982138,0.1259418673053674,0.12876643847303118,0.42236471491599437,0.00748929877200742,0.4188596151967119,0.42586981463527684,0.4988356359771159,0.008517064507866151,0.49484952708702673,0.502821744867205,0.14928141508185092,0.005988803821475114,0.1464785686161779,0.15208426154752394,0.12741372514185254,0.0029976030755151906,0.12601080371778275,0.12881664656592232,0.42259739905902266,0.0074140129672224594,0.4191275341809785,0.42606726393706684,0.4991176230460561,0.011852159349770828,0.4935706417231788,0.5046646043689335,0.1494747855629159,0.006554677124005519,0.14640710223945025,0.15254246888638157,0.12766306011402356,0.0030337115348681876,0.12624323941078297,0.12908288081726416,0.4235764646137189,0.007602503554002379,0.4200183834255871,0.4271345458018507,0.4964067169996592,0.013261912606614763,0.49019995084308154,0.5026134831562369,0.15014797681975867,0.007962438003686245,0.14642144112380803,0.1538745125157093,0.12794369031359595,0.0030116962110007346,0.12653417309908732,0.12935320752810459,0.42471236497992965,0.007562495849921026,0.42117300797367574,0.42825172198618355,0.49509602681184806,0.013370536310871007,0.48883842319679977,0.5013536304268963,0.49495131648091617,0.013393469348445767,0.4886829798738999,0.5012196530879324,30.0,0.0,30.0,30.0,12000.0,0.0,12000.0,12000.0,6000.0,0.0,6000.0,6000.0,1795.95,47.18214983611805,1773.8680741508335,1818.0319258491666,898.65,25.80141774970393,886.5745647870799,910.72543521292,0.14966249999999995,0.003931845819676505,0.1478223395125694,0.1515026604874305,0.14977499999999996,0.004300236291617318,0.1477624274645133,0.15178757253548664,-0.003358609041128585,0.010778043700845008,-0.008402888766147514,0.0016856706838903448,-0.0016771210499054504,0.010426789927389189,-0.006557008948637698,0.003202766848826797,0.0013106901878111588
missingness,0.0,1.5,0.7,20,0.5,0.0,0.5,0.5,0.21171666666666664,0.004738513350401137,0.20949897415366578,0.2139343591796675,0.16691821669138387,0.0027022780709927393,0.16565351162400666,0.1681829217587611,0.5162983878195451,0.006141167678844812,0.5134242328736053,0.5191725427654849,0.4969838451090577,0.008246749749813528,0.4931242474200051,0.5008434427981103,0.21084823838768788,0.005838396931885582,0.20811578451316756,0.2135806922622082,0.16699750503385208,0.002716010166098766,0.1657263731481349,0.16826863691956925,0.5165330924368601,0.006187337003868997,0.5136373295816743,0.5194288552920459,0.4979765039886853,0.009616163343882376,0.4934760010092612,0.5024770069681094,0.2108743668901291,0.004306642644652497,0.20885879608912933,0.21288993769112885,0.16738504513089608,0.0028166784869454163,0.16606679902075255,0.1687032912410396,0.5177035675021532,0.006522232384561815,0.5146510687841597,0.5207560662201467,0.7766045112873643,0.006367986352709265,0.773624201934411,0.7795848206403176,0.49800629643188205,0.012020552529847793,0.4923805046747859,0.5036320881889782,0.13722702099136935,0.0026674016782239243,0.13597863857825188,0.13847540340448683,0.4295586080679802,0.006711945843622131,0.4264173207180547,0.43269989541790566,0.7782126241385233,0.006617533763488982,0.7751155230022403,0.7813097252748064,0.778081402454913,0.006495272016056473,0.7750415215777824,0.7811212833320436,30.0,0.0,30.0,30.0,12000.0,0.0,12000.0,12000.0,6000.0,0.0,6000.0,6000.0,2544.4,49.99305214885259,2521.002531373435,2567.797468626565,1270.3,28.43108010240683,1256.9938449219949,1283.606155078005,0.21203333333333335,0.004166087679071053,0.21008354428111958,0.21398312238554712,0.21171666666666664,0.004738513350401137,0.20949897415366578,0.2139343591796675,0.5529569667032906,0.013018877064239763,0.5468639446818165,0.5590499887247647,0.15845847227374515,0.014984005470547597,0.151445741847654,0.1654712026998363,-0.001608112851159027
missingness,2.5,0.0,0.0,20,0.5,0.0,0.5,0.5,0.28900833333333326,0.014854211110634515,0.28205634853755346,0.29596031812911305,0.20529113575939123,0.006300942207108102,0.20234220403244532,0.20824006748633714,0.6007946722899165,0.013466536645553058,0.5944921391352158,0.6070972054446171,0.6385671629021763,0.06279673942954507,0.6091773841729514,0.6679569416314012,0.3871554112180253,0.05470906319854044,0.36155078147937053,0.4127600409566801,0.1921771270148407,0.014227969506162822,0.1855182323118532,0.1988360217178282,0.5677863783288977,0.03472133489464219,0.5515362933880744,0.5840364632697209,0.8991383478695596,0.01774594320986588,0.8908329907918326,0.9074437049472865,0.7788620099320738,0.03727907948132351,0.7614148636767412,0.7963091561874064,0.11091874829830942,0.013076546715751586,0.10479873604911459,0.11703876054750424,0.34977369034274314,0.03241028589781621,0.3346052096263768,0.3649421710591095,0.8985849748232635,0.017873103402859785,0.8902201049432922,0.9069498447032348,0.7894791890346693,0.037605906464309585,0.7718790830428924,0.8070792950264462,0.11124251640681519,0.01312742435278745,0.10509869269052298,0.1173863401231074,0.3510231612182752,0.03254655293147738,0.33579090556703534,0.36625541686951507,0.5029685422095446,0.009864497578320601,0.49835181523079614,0.507585269188293,0.5011024378592224,0.01913074912707922,0.492148971662144,0.5100559040563007,28.1,0.9679060415469872,27.647006028495134,28.55299397150487,12000.0,0.0,12000.0,12000.0,6000.0,0.0,6000.0,6000.0,3467.75,164.35868189964737,3390.827769050776,3544.672230949224,1734.05,89.12526666380717,1692.3380912253213,1775.7619087746787,0.2889791666666667,0.013696556824970622,0.28256898075423137,0.295389352579102,0.28900833333333326,0.014854211110634515,0.28205634853755346,0.29596031812911305,0.00018030440780807193,0.0005761141352762926,-8.932530724338743e-05,0.0004499341228595313,7.113879790560646e-05,0.0006502137120157118,-0.00023317058656951943,0.0003754481823807324,0.3956164326137189
missingness,2.5,1.5,0.7,20,0.5,0.0,0.5,0.5,0.30319166666666664,0.00869332522736679,0.29912306522056525,0.307260268112768,0.21122164818102346,0.003432385251140474,0.20961524243510646,0.21282805392694046,0.6134375544749792,0.0072607947873560875,0.6100393979124379,0.6168357110375204,0.6226270838772885,0.05248986993636359,0.5980610685559625,0.6471930991986145,0.38894190444234467,0.04512132898824626,0.36782447243903266,0.4100593364456567,0.20038013663791596,0.010519792656424687,0.19545672212215873,0.20530355115367319,0.5871336027187889,0.025120723492988415,0.575376742224379,0.5988904632131988,0.8614801101686995,0.01904666778949324,0.8525659952489224,0.8703942250884766,0.7184945611073024,0.03801739806649565,0.7007018711175816,0.7362872510970231,0.1336099372540283,0.011714022340202872,0.12812760604168857,0.13909226846636805,0.4120868102459232,0.027530659753451585,0.39920206486306276,0.42497155562878364,0.9082271137762754,0.01195685543530008,0.9026311331770747,0.9138230943754762,0.8220751591991732,0.023692526242370456,0.8109867155932619,0.8331636028050845,0.10933933760958117,0.009041102377308562,0.10510797144708338,0.11357070377207897,0.34472859072818773,0.023661299504788836,0.33365476168533004,0.35580241977104543,0.7731255758263774,0.009879308613313799,0.7685019170698781,0.7777492345828767,0.7765297579149886,0.016503046149976913,0.7688060945669866,0.7842534212629906,29.1,0.7880689256524122,28.731172389542802,29.4688276104572,12000.0,0.0,12000.0,12000.0,6000.0,0.0,6000.0,6000.0,3652.7,132.81530507873669,3590.540523830094,3714.8594761699055,1819.15,52.159951364200765,1794.7383913233919,1843.5616086766083,0.30439166666666667,0.011067942089894723,0.29921171031917454,0.3095716230141588,0.30319166666666664,0.00869332522736679,0.29912306522056525,0.307260268112768,0.1686983734900489,0.023957659915635407,0.1574858435054225,0.1799109034746753,0.03879847130271443,0.007562330526312657,0.03525919167029098,0.042337750935137884,0.135101537949898
persistent_events,0.0,0.0,0.0,20,0.5,0.0,0.5,0.5,0.16996666666666665,0.004176864712964656,0.1680118338073322,0.1719214995260011,0.14109165982311464,0.0027411922390989333,0.13980874236444987,0.1423745772817794,0.4558823939098131,0.006569297515369308,0.4528078680325617,0.45895691978706454,0.49955481163058923,0.010515137479927533,0.4946335758044971,0.5044760474566814,0.16994706876042476,0.005215080526563511,0.16750633594335304,0.17238780157749647,0.14112951923563555,0.0027569555862235755,0.13983922430342305,0.14241981416784805,0.4560182872905697,0.00662784020313917,0.4529163625920514,0.459120211989088,0.4983896388499932,0.011852530255324711,0.49284248393797325,0.5039367937620132,0.16968460223329554,0.006589748456499752,0.16660050502097024,0.17276869944562084,0.1414658692441606,0.00277704051487395,0.1401661742759878,0.1427655642123334,0.45722123746186333,0.006710373991727149,0.4540806857612695,0.4603617891624572,0.5605049153463341,0.01063390639394769,0.5555280939574456,0.5654817367352225,0.22668570057993315,0.012608290461910013,0.2207848390034324,0.2325865621564339,0.13865245566952167,0.0023716064353212695,0.1375425096914331,0.13976240164761022,0.44874781398571584,0.0057414555352308955,0.4460607300814084,0.4514348978900233,0.5592621055153121,0.00900929878378312,0.5550456238927601,0.563478587137864,0.5586490101878155,0.009107762740697536,0.5543864460149145,0.5629115743607166,30.0,0.0,30.0,30.0,12000.0,0.0,12000.0,12000.0,6000.0,0.0,6000.0,6000.0,2014.2,47.68161954155147,1991.8843151331205,2036.5156848668796,1019.8,25.061188277787963,1008.0710028439931,1031.5289971560067,0.16785,0.00397346829512928,0.1659903595944267,0.1697096404055733,0.16996666666666665,0.004176864712964656,0.1680118338073322,0.1719214995260011,0.056416530958309376,0.016237854578081006,0.04881698108641582,0.06401608083020294,0.0012554502578641601,0.005194808493625805,-0.001175794955745278,0.0036866954714735983,0.0012428098310219848
