study,cell,seed,split,score_type,calibration_method,threshold,n_obs,class_balance,prediction_positive_rate,prediction_unique_values,accuracy,balanced_accuracy,f1,roc_auc,pr_auc,brier_score,expected_calibration_error,n,log_loss,calibration_intercept,calibration_slope,true_negative,false_positive,false_negative,true_positive,degenerate_prediction,per_asset_macro_roc_auc,pair_weighted_within_asset_roc_auc,eligible_assets,comparable_pairs,equal_asset_roc_auc,per_asset_macro_pr_auc,within_asset_estimate,within_asset_ci_lower,within_asset_ci_upper,within_asset_valid_draw_fraction
static_dynamic,static_dynamic__mlp__family_prior_dynamic_residual,123,validation,raw,none,0.5,20494.0,0.16746364789694546,0.0783156045671904,2.0,0.8207768127256758,0.572310562683907,0.2707961087949176,0.7711687171891135,0.3578350375598627,0.12534442954095054,0.039080428348536436,20494.0,0.40069507418839184,-0.3783942126045281,0.6684209291400046,16139.0,923.0,2750.0,682.0,False,0.5793240417232962,0.5604442204260508,75,662644,0.755910615927091,0.20891080666471715,,,,
static_dynamic,static_dynamic__mlp__family_prior_dynamic_residual,123,test,raw,none,0.5,21514.0,0.16133680394161942,0.14674165659570512,2.0,0.7783768708747792,0.572253472461901,0.28062764031382015,0.7108986721803046,0.25296105364697735,0.16482387289561753,0.0952247454166896,21514.0,0.5414683613729078,-1.218534056639372,0.2820164116527089,15816.0,2227.0,2541.0,930.0,False,0.5350970806970803,0.5199366805053612,74,703101,0.7025529337837908,0.16285056410711968,,,,
static_dynamic,static_dynamic__mlp__family_prior_dynamic_residual,42,validation,raw,none,0.5,20494.0,0.16746364789694546,0.07045964672587099,2.0,0.8339026056406753,0.5864782464829352,0.3018867924528302,0.7981445924352676,0.42682739431171973,0.11456057298421038,0.024781625444682348,20494.0,0.36759530824179654,-0.11957802688855725,0.9314427118047823,16354.0,708.0,2696.0,736.0,False,0.5774296361830649,0.5543368686655278,75,662644,0.7831012526007746,0.188652332693604,,,,
static_dynamic,static_dynamic__mlp__family_prior_dynamic_residual,42,test,raw,none,0.5,21514.0,0.16133680394161942,0.16036069536116018,2.0,0.8138421492981315,0.6548244659557397,0.4213263979193758,0.7822243377016712,0.37738636650515095,0.12939411043720753,0.0958752266592782,21514.0,0.4086689150435613,-0.8211700724550778,0.8598444669537355,16051.0,1992.0,2013.0,1458.0,False,0.5970700926720305,0.5389453293339079,74,703101,0.7769159494304341,0.20635435082396184,,,,
static_dynamic,static_dynamic__mlp__family_prior_dynamic_residual,7,validation,raw,none,0.5,20494.0,0.16746364789694546,0.06738557626622427,2.0,0.8249731628769396,0.5668003727800351,0.2547267816330771,0.7752449571001031,0.37675517298889066,0.12118105774530023,0.02382832902567463,20494.0,0.38818254407674696,-0.24063727884902755,0.7995004360507396,16294.0,768.0,2819.0,613.0,False,0.5628006834060542,0.5499830980134129,75,662644,0.7603142086663194,0.19926486821408987,,,,
static_dynamic,static_dynamic__mlp__family_prior_dynamic_residual,7,test,raw,none,0.5,21514.0,0.16133680394161942,0.14148926280561494,2.0,0.7873477735428094,0.5822553721141178,0.2977743668457406,0.7231810247209789,0.27154339583680764,0.15127853042709163,0.08221567565448362,21514.0,0.4754395194015266,-1.091527991897949,0.43177983056004693,15969.0,2074.0,2501.0,970.0,False,0.538547908563037,0.5202488689391709,74,703101,0.7178670394367673,0.1670686929228501,,,,
static_dynamic,static_dynamic__mlp__no_id_temporal_model,ensemble,validation,raw,isotonic,0.16,20494.0,0.16746364789694546,0.16590221528252172,2.0,0.7502683712306041,0.5503319820296142,0.2508782201405152,0.610222924810898,0.22292504367711496,0.14188244472232028,0.07185581385951414,20494.0,0.4750552823121704,-0.4536225417869936,0.4896987754541595,14519.0,2543.0,2575.0,857.0,False,0.5406787316779664,0.5107463434362945,75,662644,0.6019619822464666,0.18103097356487918,,,,
static_dynamic,static_dynamic__mlp__no_id_temporal_model,ensemble,validation,validation_calibrated,isotonic,0.16,20494.0,0.16746364789694546,0.5759734556455548,2.0,0.4961452132331414,0.5836917717339122,0.322263061170911,0.612880900358189,0.22424504542825688,0.13628751378198137,1.9029959986987817e-09,20494.0,0.44020944572831455,-0.0028823011011468247,0.9980974774846684,7713.0,9349.0,977.0,2455.0,False,0.5441150296912388,0.5149333578814567,75,662644,0.604755342193856,0.17741453651136235,,,,
static_dynamic,static_dynamic__mlp__no_id_temporal_model,ensemble,test,raw,isotonic,0.16,21514.0,0.16133680394161942,0.3393604164729943,2.0,0.656409779678349,0.5879560293024508,0.31377645748236166,0.6196892669074915,0.20617410891476848,0.1457246387583152,0.060241398324135775,21514.0,0.4649417871418414,-1.0493155027401095,0.31744287459265685,12432.0,5611.0,1781.0,1690.0,False,0.5296470639910053,0.48484783836177164,74,703101,0.6100348942990518,0.159906829995474,,,,
static_dynamic,static_dynamic__mlp__no_id_temporal_model,ensemble,test,validation_calibrated,isotonic,0.16,21514.0,0.16133680394161942,0.7329180998419633,2.0,0.3824021567351492,0.574208396143449,0.30937158895992517,0.6234386729368443,0.2182825542966189,0.13304253199671606,0.033712519234882644,21514.0,0.4329442580397491,-0.037645785533778106,1.1462581589750338,5251.0,12792.0,495.0,2976.0,False,0.5291918225632108,0.4842419510141502,74,703101,0.613620238481662,0.15606565508915604,,,,
static_dynamic,static_dynamic__mlp__no_id_temporal_model,123,validation,raw,none,0.5,20494.0,0.16746364789694546,0.0,1.0,0.8325363521030545,0.5,0.0,0.638303070059312,0.2623802505169516,0.14505821084803916,0.10075977911386762,20494.0,0.5010233581270228,0.2044083800691562,0.6556487514435207,17062.0,0.0,3432.0,0.0,True,0.564711199832752,0.5112745305171404,75,662644,0.6293842324329852,0.18866500023039162,,,,
static_dynamic,static_dynamic__mlp__no_id_temporal_model,123,test,raw,none,0.5,21514.0,0.16133680394161942,0.02626196895045087,2.0,0.8143534442688481,0.48794996644671607,0.010406342913776016,0.649067587237141,0.22137541697667135,0.14400103100746525,0.08014533570629744,21514.0,0.4660820327616118,-0.8190142129937967,0.3760869618450595,17499.0,544.0,3450.0,21.0,True,0.5320715676307457,0.4797760207992877,74,703101,0.6334257107433486,0.1550637269888573,,,,
static_dynamic,static_dynamic__mlp__no_id_temporal_model,42,validation,raw,none,0.5,20494.0,0.16746364789694546,0.0013662535376207671,2.0,0.8315604567190397,0.49987943326942275,0.0023121387283236996,0.5701307042408614,0.1925957592401098,0.14478509282338722,0.07128744827416154,20494.0,0.48537692617181416,-0.9592644635016352,0.28447654847849013,17038.0,24.0,3428.0,4.0,True,0.5113094950579739,0.4968655869516663,75,662644,0.564207821541335,0.17400213351276564,,,,
